Title,Rating,M.R.P(₹),Price(₹),Discount,URL
GIGABYTE GV-N3050WF2OC-8GD PCI_E GDDR6,4.4 out of 5 stars,"65,000","21,615",67 %,https://www.amazon.in/GIGABYTE-GV-N3050WF2OC-8GD/dp/B0C1T7FYQ3/ref=sr_1_98?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-98
GIGABYTE GPU + PSU Bundle,No Rating Available,"61,499","18,455",70 %,https://www.amazon.in/GIGABYTE-GPU-PSU-Bundle/dp/B0FQP42DTW/ref=sr_1_99?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-99
"Asus GT710-SL-2GD5-BRK-EVO Graphic Card, DDR5 PCI Express, 2GB",4.6 out of 5 stars,"8,750","3,611",59 %,https://www.amazon.in/Asus-GT710-SL-2GD5-BRK-EVO-Graphic-Card-Express/dp/B0D58PZ1V6/ref=sr_1_100?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-100
"Cooler Master Cryofuze Violet Thermal Paste - for Processor, GPU, Console, Laptop | 12.6 W/m-K Thermal Conductivity | Excellent Performance | Easy to Apply | Non Corrosive",4.2 out of 5 stars,"1,099",329,70 %,https://www.amazon.in/Cooler-Master-Cryofuze-Violet-Thermal/dp/B0B6VR7V6Z/ref=sr_1_101?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-101
"Galax GeForce RTX 5070 1-Click OC 12GB GDDR7 GPU Overclockable Graphics Card | DLSS 4, Ray Tracing, PCIe 5.0 | 192-bit, 28Gbps, 8K | HDMI 2.1b & DP 2.1b | Dual 92mm Fans | LED Lighting Effects - White",5.0 out of 5 stars,"99,000","67,259",32 %,https://www.amazon.in/Galax-GeForce-Overclockable-Graphics-Lighting/dp/B0F54S39W5/ref=sr_1_102?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-102
INNO3D NVIDIA GEFORCE RTX 3050 Twin X2 8GB GDDR6 128-bit PCI-E 4.0 Gaming Graphics Card - N30502-08D6-1711VA41,4.4 out of 5 stars,"50,999","21,999",57 %,https://www.amazon.in/INNO3D-NVIDIA-GEFORCE-128-bit-Graphics/dp/B0CMV24NQJ/ref=sr_1_103?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-103
ZOTAC GPU + PSU Bundle,No Rating Available,"8,082","4,078",50 %,https://www.amazon.in/ZOTAC-GPU-PSU-Bundle/dp/B0FQP688FJ/ref=sr_1_104?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-104
"GIGABYTE Radeon RX 9060 XT Gaming OC 16G Graphics Card, PCIe 5.0, 16GB GDDR6, GV-R9060XTGAMING OC-16GD Video Card",4.7 out of 5 stars,"99,999","45,999",54 %,https://www.amazon.in/GIGABYTE-Radeon-Graphics-GV-R9060XTGAMING-OC-16GD/dp/B0F91KM1CK/ref=sr_1_105?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-105
"Gpu Holder, Gpu Sag Bracket, Graphic Card Stand, Graphics Card Bracket, Aluminum Alloy Graphics Card Holder Bracket, Adjustable Height Graphics Card Gpu Brace Support Video Card Sag Holder Bracket",4.4 out of 5 stars,999,459,54 %,https://www.amazon.in/Bracket-Graphic-Graphics-Aluminum-Adjustable/dp/B0DJRFGSCF/ref=sr_1_106?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-106
"Galax GeForce RTX 5060 Ti 1-Click OC 8GB GDDR7 GPU | DLSS 4, Ray Tracing, PCIe 5.0 | 8K Ultra HD | Dual 92mm Fan | 128-bit, 28Gbps | HDMI 2.1b & DP 2.1b | Overclockable Gaming Graphics Card - White",No Rating Available,"87,000","45,500",48 %,https://www.amazon.in/Galax-GeForce-1-Click-Overclockable-Graphics/dp/B0FDC2DTPT/ref=sr_1_107?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-107
"MSI GeForce GT 730 ddr3_sdram pci_e_x4 4GB Graphics Card - 4GB DDR3, PCI Express 2.0, DVI-D x1, D-SUB x1, HDMI 1.4a x1 (N730K-4GD3/OCV1)",3.5 out of 5 stars,"10,399","7,995",23 %,https://www.amazon.in/MSI-GeForce-ddr3_sdram-pci_e_x4-Graphics/dp/B09TZZHTTL/ref=sr_1_108?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-108
"MSI GeForce RTX 5060 Ti 8G Gaming Trio OC Graphic Card - NVIDIA GeForce RTX 5060 Ti GPU, 8GB GDDR7 128-bit Memory, 28 Gbps, PCI Express Gen 5 x16 Interface, Upto 2647 MHz, STORMFORCE Fan",No Rating Available,,No Price found,1 %,https://www.amazon.in/MSI-GeForce-8G-OC-Graphic/dp/B096Z886F8/ref=sr_1_109?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-109
PNY Quadro Tesla L4 24GB GDDR6 PCIe Gen4 x16 Graphic Card - TCSL4PCIE-PB,No Rating Available,"4,50,000","3,62,799",19 %,https://www.amazon.in/PNY-Quadro-Tesla-GDDR6-Graphic/dp/B0C2KNDK6V/ref=sr_1_110?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-110
"MSI Geforce RTX 5070 12G Gaming Trio OC Graphic Card - NVIDIA Geforce RTX 5070 GPU, 12GB GDDR7 192-Bit Memory, 28 Gbps, PCI_e Gen 5 Interface, Upto 2610 Mhz, STORMFORCE Fan",4.7 out of 5 stars,"1,40,000","82,599",41 %,https://www.amazon.in/MSI-Geforce-5070-Gaming-Graphic/dp/B0DX7GSX7B/ref=sr_1_111?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-111
Zyvola 12GB GDDR6X Gaming Graphics Card - High-Performance GPU for Immersive PC Gaming Experiences,No Rating Available,"4,05,122","3,24,097
.",20 %,https://www.amazon.in/Zyvola-12GB-GDDR6X-Gaming-Graphics/dp/B0FS6ZTSQ6/ref=sr_1_112?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-112
"INNO3D GEFORCE RTX 3060 Twin X2 12GB GDDR6 192-bit PCI Express Gen 4 Gaming Graphic Card - N30602-12D6-119032AH, pci_e",4.0 out of 5 stars,"58,650","26,949",54 %,https://www.amazon.in/INNO3D-RTX3060-Express-Gaming-Graphic/dp/B09JCJSK49/ref=sr_1_113?dib=eyJ2IjoiMSJ9.JkNjUbvs5QO8epGnLXlRhMvDFumDtJt2Np4KEo8YcaKeijaTSLaI4VEJ_JWfuX5Zsjx1EuI5827xNqBaH82vYF0BZ183yyDD4gKHZjD7aTCb-KTKMaBLtxqvZH6yaIqtpYLtxnTcY2GATStqFN5GGZqblF6P1-Sd9YY3t-jdIJ9u2iXUAfCi5MUlBv2gO7jauBCWaMlXec11s9LjR5yOkXjtyjUqxPwZgIFxPZkr0aE.StGLrcddJt7CDEl_L6VKPmrSBoQS4s9B5kW4_wJGXLI&dib_tag=se&keywords=GPU&qid=1763012186&sr=8-113
PCIe Power Splitter Adapter Cable 8 Pin Female to Dual 8 Pin Male (6+2) GPU Power Adapter Y Splitter Cable PCIe Express GPU Video Card Power Supply Cables 0.2m (Black+Yellow),4.2 out of 5 stars,600,301,50 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjU1NzQ5MjI1MDIzMzg6MTc2MzAxMjE5MjpzcF9hdGZfbmV4dDozMDA2NzU1NjAzODMyMzI6OjA6Og&url=%2FCABLESETC-Splitter-Adapter-Female-Express%2Fdp%2FB09Q8YFBWZ%2Fref%3Dsr_1_113_sspa%3Fdib%3DeyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME%26dib_tag%3Dse%26keywords%3DGPU%26qid%3D1763012191%26sr%3D8-113-spons%26aref%3D2kMiIGx3Vb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2kMiIGx3Vb&sp_cr=ZAZ
ASUS Dual Geforce RTX 3050 V2 OC Edition 8GB GDDR6 Pci_E Graphics Card with Two Powerful Axial-Tech Fans for AAA Gaming Performance and Ray Tracing.,4.6 out of 5 stars,,No Price found,2 %,https://www.amazon.in/ASUS-Graphics-Powerful-Axial-tech-Performance/dp/B0BY6XKC5K/ref=sr_1_114?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-114
ASRock GPU + PSU Bundle,No Rating Available,"10,699","8,478",21 %,https://www.amazon.in/ASRock-GPU-PSU-Bundle/dp/B0FQP73BBQ/ref=sr_1_115?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-115
"GIGABYTE Radeon RX 9060 XT Gaming OC 16G Graphics Card, PCIe 5.0, 16GB GDDR6, GV-R9060XTGAMING OC-16GD Video Card",4.7 out of 5 stars,"99,999","45,999",54 %,https://www.amazon.in/GIGABYTE-Radeon-Graphics-GV-R9060XTGAMING-OC-16GD/dp/B0F91KM1CK/ref=sr_1_116?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-116
"Radeon RX 550 pci_e_x8 Graphics Cards, 4GB, GDDR5, 128-Bit, VGA/DVI-D/HDMI, Video Cards for PC Gaming, Desktop Computer GPU, for Mini ITX, Low Profile",4.3 out of 5 stars,"15,999","12,418",22 %,https://www.amazon.in/SAPLOS-Radeon-RX-550-Graphics/dp/B09H5RTCWD/ref=sr_1_117?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-117
"GIGABYTE Geforce RTX 4060 Ti Eagle 8G Graphics Card,3X Windforce Fans,8Gb 128-Bit Gddr6,Gv-N406Teagle-8Gd Video Card,pci_e_x16",4.8 out of 5 stars,"1,43,550","49,999",65 %,https://www.amazon.in/GIGABYTE-Graphics-Windforce-Gv-N406Teagle-8Gd-pci_e_x16/dp/B0C5BQ1HM6/ref=sr_1_118?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-118
"PNY NVIDIA Quadro RTX A6000 48 GB GDDR6 Graphics Card, pci_e_x16",4.2 out of 5 stars,"6,50,000","5,94,999",8 %,https://www.amazon.in/PNY-NVIDIA-Quadro-A6000-Graphics/dp/B08NWGS4X1/ref=sr_1_119?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-119
"AMD RYZEN 5 3400G 2ND Generation with 4 Core, up to 4.2 GHZ, AM4 Socket, 6MB Cache (YD3400C5FHBOX)",4.4 out of 5 stars,"10,215","6,097",40 %,https://www.amazon.in/AMD-Ryzen-3400G-Processor-YD3400C5FHBOX/dp/B07SXNDKNM/ref=sr_1_120?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-120
"MSI GeForce GT 730 ddr3_sdram pci_e_x4 4GB Graphics Card - 4GB DDR3, PCI Express 2.0, DVI-D x1, D-SUB x1, HDMI 1.4a x1 (N730K-4GD3/OCV1)",3.5 out of 5 stars,"10,399","7,995",23 %,https://www.amazon.in/MSI-GeForce-ddr3_sdram-pci_e_x4-Graphics/dp/B09TZZHTTL/ref=sr_1_121?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-121
INNO3D NVIDIA GEFORCE RTX 3050 Twin X2 8GB GDDR6 128-bit PCI-E 4.0 Gaming Graphics Card - N30502-08D6-1711VA41,4.4 out of 5 stars,"50,999","21,999",57 %,https://www.amazon.in/INNO3D-NVIDIA-GEFORCE-128-bit-Graphics/dp/B0CMV24NQJ/ref=sr_1_122?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-122
"Sapphire Pure AMD Radeon RX 7800 XT Gaming OC 16GB GDDR6, PCIe x16 (pci_e_x16), Dual HDMI/Dual DP",4.6 out of 5 stars,"70,200","57,609",18 %,https://www.amazon.in/Sapphire-Radeon-Gaming-GDDR6-pci_e_x16/dp/B0CGVRFV5Q/ref=sr_1_123?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-123
ASUS ROG-STRIX-RX580-O8G-GAMINGOC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card,4.2 out of 5 stars,,No Price found,2 %,https://www.amazon.in/ASUS-ROG-STRIX-RX580-O8G-GAMINGOC-GDDR5-Ready-Graphics/dp/B071D8YQJD/ref=sr_1_124?dib=eyJ2IjoiMSJ9.7PZP2huRHc_Zs77nmBXXqTo2z4tV7XshW8ojnAQOyLMEyAVJbgV_fOYc-aQggJvCYXtAyiU1LB7tdEtf-PTdKhh-GhW9E_n7__xstrfukaoky2ntlenFhXu1tMB-1PAMzlhjd3q3NbLxntj0ai0513wLnP3teqdMcBj7XvfEVjTL0BUOINZACmhlBULuby62hsQq-dX-96ZPZ5Xp7zz7y1N2bASK9Dzdu9dQLwyWK7w.hCpV9dxVHq2x_0fbEVVYluvhnhaduWLHKL6z-XDGvME&dib_tag=se&keywords=GPU&qid=1763012191&sr=8-124
