Title,Rating,M.R.P(₹),Price(₹),Discount,URL
"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'21, Grey, 1.66kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop",3.7 out of 5 stars,"72,598","52,748",27 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ2NDYyNTU2ODgyNzExOjE3NjMwMTA5NzY6c3BfYXRmX25leHQ6MzAwNzY0MDM2NDE4MjMyOjowOjo&url=%2FDell-Intel-Core-13th-Gen%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010976%26sr%3D8-98-spons%26aref%3D2wLeEr8099%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2wLeEr8099&sp_cr=ZAZ
HP 245 AMD R5 8GB 512GB DOS 14-inch 1.36kg,3.8 out of 5 stars,"38,194","25,843",32 %,https://www.amazon.in/HP-Notebook-14-inch-Anti-Glare-Graphics/dp/B0DV9GVK15/ref=sr_1_99?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-99
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD IPS, 15.6""/39.6cm, Windows 11, MSOffice 21, Grey, 1.6Kg, 83ER008DIN, Intel UHD Graphics, Backlit KB,1 Yr ADP Free Laptop",4.0 out of 5 stars,"73,890","46,990",36 %,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Warranty-83ER008DIN/dp/B0CNVH114V/ref=sr_1_100?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-100
"HP 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 512GB SSD) Anti-Glare, Micro-Edge, 15.6''/39.6cm, FHD, Win 11, Office 24, Silver, 1.59kg, fd0467tu, Iris Xe Graphics, FHD Camera, Backlit KB Laptop",3.8 out of 5 stars,"65,387","54,990",16 %,https://www.amazon.in/HP-i5-1334U-Microsoft-Graphics-fd0467tu/dp/B0DTK9DZB4/ref=sr_1_101?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-101
"ASUS Vivobook 16, Intel Core i5-12500H, 16GB RAM, 512GB SSD, FHD+ 60Hz 300Nits, 16"", Windows 11, MS Office Home, Transparent Silver, 1.88KG, X1605ZAC-MB541WS, Fingerprint, 42Whr Battery Laptop",4.1 out of 5 stars,"68,990","51,990",25 %,https://www.amazon.in/ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_102?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-102
"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, 8GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, Mixed Black, 1.38 kg, E1404FA-NK3325WS, AMD Radeon iGPU, M365 Basic (1Year)*, Thin & Light Laptop",4.1 out of 5 stars,"45,990","31,990",30 %,https://www.amazon.in/ASUS-Vivobook-Radeon-Windows-E1404FA-NK3325WS/dp/B0DTYNRVRX/ref=sr_1_103?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-103
"Acer Aspire 3, 13th Gen, Intel Core i5-1334U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/Intel Graphics/Win11Home) A324-53 Backlit Keyboard Steel Gray 1.45KG",4.2 out of 5 stars,"66,999","42,790",36 %,https://www.amazon.in/Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_104?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-104
"Lenovo 15 (2025), AMD Ryzen 5 7520U Quad Core - (16 GB/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.6 kg/MS Office 2021",4.4 out of 5 stars,"78,690","37,990",52 %,https://www.amazon.in/Lenovo-15-Ryzen-7520U-Quad/dp/B0FG8GGV6S/ref=sr_1_105?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-105
"Primebook 2 Pro 2025 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)",4.5 out of 5 stars,"29,990","18,990",37 %,https://www.amazon.in/Primebook-Storage-14-1-Inch-MediaTek-Keyboard/dp/B0FFM8M9B5/ref=sr_1_106?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-106
"Apple 2025 MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 256GB) - Starlight",4.6 out of 5 stars,"1,24,900","1,19,490",4 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ2NDYyNTU2ODgyNzExOjE3NjMwMTA5NzY6c3BfbXRmOjMwMDQ5OTQ1MzM0OTMzMjo6MDo6&url=%2FApple-MacBook-15-inch-10-core-Unified%2Fdp%2FB0DZDDK22Z%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010976%26sr%3D8-107-spons%26aref%3DwadmA6Eees%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=wadmA6Eees&sp_cr=ZAZ
"Lenovo IdeaPad Slim 5, AMD Ryzen AI 7 350, 24GB RAM, 1TB SSD, WUXGA OLED 14""(35.5cm), Win11, Office Home'24, Grey, 1.4Kg, 83HX001NIN, Copilot+ PC, Backlit Keyboard, 1Yr ADP Free AI Powered Laptop",3.5 out of 5 stars,"1,25,890","86,231",32 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ2NDYyNTU2ODgyNzExOjE3NjMwMTA5NzY6c3BfbXRmOjMwMDc4MDA3NjE1NzYzMjo6MDo6&url=%2FLenovo-IdeaPad-83HX001NIN-Copilot-Keyboard%2Fdp%2FB0F4XHB911%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010976%26sr%3D8-108-spons%26aref%3DgF5bhivy23%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=gF5bhivy23&sp_cr=ZAZ
"ASUS Vivobook 16X,Smartchoice,Intel Core i7-13620H,Creator/Gaming Laptop(RTX 3050-4GB/16GB RAM/512GB SSD/FHD+/16""/144Hz/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.8 Kg) K3605VC-RP492WS",3.3 out of 5 stars,"1,02,990","75,990",26 %,https://www.amazon.in/ASUS-Vivobook-Smartchoice-i7-13620H-K3605VC-RP492WS/dp/B0FGJCV37Y/ref=sr_1_109?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-109
"Lenovo Smartchoice Ideapad 5 2-in-1 13th Gen Intel Core i5-13420H (16GB RAM/512GB SSD/Windows 11/Office Home 2024/WUXGA IPS/14 (35.5cm)/Touchscreen 2-in-1/3Mon.Game Pass/Grey/1.6kg), 83KX0059IN Laptop",4.0 out of 5 stars,"96,490","73,490",24 %,https://www.amazon.in/Lenovo-Smartchoice-i5-13420H-Touchscreen-83KX0059IN/dp/B0DSL4R3DL/ref=sr_1_110?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-110
"Lenovo ThinkBook 16 AMD Ryzen 7 7735HS (16GB RAM/512GB SSD/Windows 11 Home/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0AUIN",3.6 out of 5 stars,"93,600","47,966",49 %,https://www.amazon.in/Lenovo-ThinkBook-Fingerprint-Aluminium-21MWA0AUIN/dp/B0FD8TSZQC/ref=sr_1_111?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-111
"acer SmartChoice ALG, 13th Gen Intel Core i5-13420H, NVIDIA GeForce RTX 3050-6GB DDR6, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, 144Hz, Windows 11 Home, Steel Gray, 1.99 KG, AL15G-53,Gaming Laptop",3.9 out of 5 stars,"74,999","61,400",18 %,https://www.amazon.in/SmartChoice-i5-13420H-GeForce-3050-6GB-AL15G-53/dp/B0DXVGVNKN/ref=sr_1_112?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-112
"ASUS Vivobook 16, Intel Core Ultra 5 Series 2, 16GB RAM, 512GB SSD, FHD+ 16"", Windows 11, Office Home 2024, Silver, 1.88kg, X1607CA-MB142WS, Intel iGPU, M365 Basic (1Year)* Laptop",4.4 out of 5 stars,"92,990","71,990",23 %,https://www.amazon.in/ASUS-Vivobook-Backlit-Keyboard-X1607CA-MB142WS/dp/B0DT74FF9P/ref=sr_1_113?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-113
Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Black - ZIA-00031,3.9 out of 5 stars,"1,69,999","1,55,799",8 %,https://www.amazon.in/Microsoft-New-Surface-Pro-11th/dp/B0D9269KPW/ref=sr_1_114?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-114
"Lenovo 14 (2025), Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/Microsoft Office 2021",1.0 out of 5 stars,"1,00,990","45,980",54 %,https://www.amazon.in/Lenovo-14-Intel-Core-13420H/dp/B0FRYKL1S5/ref=sr_1_115?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-115
"Primebook 2 Max 2025 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI",4.5 out of 5 stars,"34,990","20,990",40 %,https://www.amazon.in/Primebook-Storage-15-6-Inch-MediaTek-Keyboard/dp/B0FFMQB3KL/ref=sr_1_116?dib=eyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk&dib_tag=se&keywords=Laptop&qid=1763010976&sr=8-116
"Apple 2025 MacBook Pro Laptop with M5 chip, 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Space Black",No Rating Available,"2,09,900","2,02,990",3 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ2NDYyNTU2ODgyNzExOjE3NjMwMTA5NzY6c3BfYnRmOjMwMDc5NDY5ODUxMTYzMjo6MDo6&url=%2FApple-2025-MacBook-Laptop-10%25E2%2580%2591core%2Fdp%2FB0FWDBH2T2%2Fref%3Dsr_1_117_sspa%3Fdib%3DeyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010976%26sr%3D8-117-spons%26aref%3D1cHwUP0Uyl%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=1cHwUP0Uyl&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i5-1334U, (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Laptop",3.7 out of 5 stars,"70,841","52,490",26 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ2NDYyNTU2ODgyNzExOjE3NjMwMTA5NzY6c3BfYnRmOjMwMDgwOTI5OTg4NzEzMjo6MDo6&url=%2FHP-i5-1334U-Anti-Glare-Micro-Edge-fd0577TU%2Fdp%2FB0F4R6H3NB%2Fref%3Dsr_1_118_sspa%3Fdib%3DeyJ2IjoiMSJ9.AB90_vW68w7XyXnJDo-buxe23qUjbTSEI-5aDOy9YWSJwGs50Q52VGfj7_oxlpeYdG_X6mKgPOrRGiJ4DGTdFCczQULicbzgG6c3R1PZvRiUYR74JMgnfKqAsRfSkbSidUFsyoMvMgcbSD-8gK8bKXnh4-C6CiomMyju3CptN3CYNcTVdS7o5bpoDqu-7a1VzxSyR4EXL27xjDjUFsL2wJycLUXShH9wpPZqsA96Tgg.3Yxfxau9BnIEUadSWbb3SEqjX7dpTJVoZNDDjSfc8Mk%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010976%26sr%3D8-118-spons%26aref%3Dz3fc1ASvA3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=z3fc1ASvA3&sp_cr=ZAZ
"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",4.6 out of 5 stars,"99,900","93,900",6 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDMzOTkyNjkwOTE5MzcwOjE3NjMwMTA5ODI6c3BfYXRmX25leHQ6MzAwNDk5NDUzMzQ3NDMyOjowOjo&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDDQ429%2Fref%3Dsr_1_113_sspa%3Fdib%3DeyJ2IjoiMSJ9.aT8aswp3V75qGJ5vOstn1X_FeDsxVHQhtN9GCTpYKJ9oyofx2UlCX6_CvhmFdruvpmKvkDQ0Yw1E5fdFrjuzMDgtYXzndBUS9PZCNfeajlnXMe2PzrEsQcJXJocKE2Wo0JjIghB9xI5oblY3NB98TEhxG5wmRJz_LkwuLtf-lPIO3exXSoCPJXgRb9VBaaMNdBZhS1KPKRlo1mBg_zeA3_PAVxRCt9TgK-tslBKW1vQ.lxZpgCJAwny5OWJW5V0VNuWpcEM26ctzWl6X5lgXEQI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010982%26sr%3D8-113-spons%26aref%3DzsKjVxuqwq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=zsKjVxuqwq&sp_cr=ZAZ
"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'21, Grey, 1.66kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop",3.7 out of 5 stars,"72,598","52,748",27 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDMzOTkyNjkwOTE5MzcwOjE3NjMwMTA5ODI6c3BfYXRmX25leHQ6MzAwNzY0MDM2NDE4MjMyOjowOjo&url=%2FDell-Intel-Core-13th-Gen%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_114_sspa%3Fdib%3DeyJ2IjoiMSJ9.aT8aswp3V75qGJ5vOstn1X_FeDsxVHQhtN9GCTpYKJ9oyofx2UlCX6_CvhmFdruvpmKvkDQ0Yw1E5fdFrjuzMDgtYXzndBUS9PZCNfeajlnXMe2PzrEsQcJXJocKE2Wo0JjIghB9xI5oblY3NB98TEhxG5wmRJz_LkwuLtf-lPIO3exXSoCPJXgRb9VBaaMNdBZhS1KPKRlo1mBg_zeA3_PAVxRCt9TgK-tslBKW1vQ.lxZpgCJAwny5OWJW5V0VNuWpcEM26ctzWl6X5lgXEQI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010982%26sr%3D8-114-spons%26aref%3D2wLeEr8099%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2wLeEr8099&sp_cr=ZAZ
